,Proto-Germanic Root,Danish Word,English Word,Proto-Germanic URL,Danish URL,English URL
434,*murþą,mord,murth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mur%C3%BE%C4%85,https://en.wiktionary.org/wiki/mord,https://en.wiktionary.org/wiki/murth
435,Proto-Indo-European,morder,feisty,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/morder,https://en.wiktionary.org/wiki/feisty
436,Proto-Indo-European,morder,Malmö,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/morder,https://en.wiktionary.org/wiki/Malm%C3%B6
437,Proto-Indo-European,morder,yawl,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/morder,https://en.wiktionary.org/wiki/yawl
438,*murganaz,morgen,morrow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/murganaz,https://en.wiktionary.org/wiki/morgen,https://en.wiktionary.org/wiki/morrow
439,*murganaz,morgen,tomorrow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/murganaz,https://en.wiktionary.org/wiki/morgen,https://en.wiktionary.org/wiki/tomorrow
440,*mōsą,mos,mush,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%8Ds%C4%85,https://en.wiktionary.org/wiki/mos,https://en.wiktionary.org/wiki/mush
441,*munþaz,mund,mouth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mun%C3%BEaz,https://en.wiktionary.org/wiki/mund,https://en.wiktionary.org/wiki/mouth
442,*munþaz,mund,mun,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mun%C3%BEaz,https://en.wiktionary.org/wiki/mund,https://en.wiktionary.org/wiki/mun
443,*mūs,mus,mouse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%ABs,https://en.wiktionary.org/wiki/mus,https://en.wiktionary.org/wiki/mouse
444,*mēnô,måne,manilla,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%93n%C3%B4,https://en.wiktionary.org/wiki/m%C3%A5ne,https://en.wiktionary.org/wiki/manilla
445,*mēnô,måne,moon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%93n%C3%B4,https://en.wiktionary.org/wiki/m%C3%A5ne,https://en.wiktionary.org/wiki/moon
446,*mēnô,måne,Moon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%93n%C3%B4,https://en.wiktionary.org/wiki/m%C3%A5ne,https://en.wiktionary.org/wiki/Moon
447,*maganą,måtte,may,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/magan%C4%85,https://en.wiktionary.org/wiki/m%C3%A5tte,https://en.wiktionary.org/wiki/may
448,*meluks,mælk,milk,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/meluks,https://en.wiktionary.org/wiki/m%C3%A6lk,https://en.wiktionary.org/wiki/milk
449,*marhijō,mær,mare,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/marhij%C5%8D,https://en.wiktionary.org/wiki/m%C3%A6r,https://en.wiktionary.org/wiki/mare
450,*merkuz,mørk,murk,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/merkuz,https://en.wiktionary.org/wiki/m%C3%B8rk,https://en.wiktionary.org/wiki/murk
451,*hnakkô,nakke,neck,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hnakk%C3%B4,https://en.wiktionary.org/wiki/nakke,https://en.wiktionary.org/wiki/neck
452,*nahts,nat,night,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nahts,https://en.wiktionary.org/wiki/nat,https://en.wiktionary.org/wiki/night
453,*nahtigalǭ,nattergal,nightingale,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nahtigal%C7%AD,https://en.wiktionary.org/wiki/nattergal,https://en.wiktionary.org/wiki/nightingale
454,*nabalô,navle,navel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nabal%C3%B4,https://en.wiktionary.org/wiki/navle,https://en.wiktionary.org/wiki/navel
455,*namô,navn,name,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nam%C3%B4,https://en.wiktionary.org/wiki/navn,https://en.wiktionary.org/wiki/name
456,*niþer,ned,nether,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ni%C3%BEer,https://en.wiktionary.org/wiki/ned,https://en.wiktionary.org/wiki/nether
457,*naglaz,negl,nail,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/naglaz,https://en.wiktionary.org/wiki/negl,https://en.wiktionary.org/wiki/nail
458,*newun,ni,nine,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/newun,https://en.wiktionary.org/wiki/ni,https://en.wiktionary.org/wiki/nine
459,*newuntehun,nitten,nineteen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/newuntehun,https://en.wiktionary.org/wiki/nitten,https://en.wiktionary.org/wiki/nineteen
460,*nurþrōnijaz,norrøn,northern,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nur%C3%BEr%C5%8Dnijaz,https://en.wiktionary.org/wiki/norr%C3%B8n,https://en.wiktionary.org/wiki/northern
461,*nurþrōnijaz,norsk,northern,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nur%C3%BEr%C5%8Dnijaz,https://en.wiktionary.org/wiki/norsk,https://en.wiktionary.org/wiki/northern
462,*niwjaz,ny,new,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/niwjaz,https://en.wiktionary.org/wiki/ny,https://en.wiktionary.org/wiki/new
463,*neurô,nyre,kidney,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/neur%C3%B4,https://en.wiktionary.org/wiki/nyre,https://en.wiktionary.org/wiki/kidney
464,*hneusaną,nyse,neeze,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hneusan%C4%85,https://en.wiktionary.org/wiki/nyse,https://en.wiktionary.org/wiki/neeze
465,*nēþlō,nål,needle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/n%C4%93%C3%BEl%C5%8D,https://en.wiktionary.org/wiki/n%C3%A5l,https://en.wiktionary.org/wiki/needle
466,*knappô,næppe,knape,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/knapp%C3%B4,https://en.wiktionary.org/wiki/n%C3%A6ppe,https://en.wiktionary.org/wiki/knape
467,*hnuts,nød,nut,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hnuts,https://en.wiktionary.org/wiki/n%C3%B8d,https://en.wiktionary.org/wiki/nut
468,*naudiz,nødtørft,need,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/naudiz,https://en.wiktionary.org/wiki/n%C3%B8dt%C3%B8rft,https://en.wiktionary.org/wiki/need
469,*nakwadaz,nøgen,naked,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nakwadaz,https://en.wiktionary.org/wiki/n%C3%B8gen,https://en.wiktionary.org/wiki/naked
470,*lūkaną,nøgle,louk,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/l%C5%ABkan%C4%85,https://en.wiktionary.org/wiki/n%C3%B8gle,https://en.wiktionary.org/wiki/louk
471,*utraz,odder,otter,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/utraz,https://en.wiktionary.org/wiki/odder,https://en.wiktionary.org/wiki/otter
472,*upanaz,offentlig,open,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/upanaz,https://en.wiktionary.org/wiki/offentlig,https://en.wiktionary.org/wiki/open
473,*uhsô,okse,ox,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uhs%C3%B4,https://en.wiktionary.org/wiki/okse,https://en.wiktionary.org/wiki/ox
474,*aldaz,old-,old,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aldaz,https://en.wiktionary.org/wiki/old-,https://en.wiktionary.org/wiki/old
475,*umbi,om,om,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/umbi,https://en.wiktionary.org/wiki/om,https://en.wiktionary.org/wiki/om
476,*umbi,om,um,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/umbi,https://en.wiktionary.org/wiki/om,https://en.wiktionary.org/wiki/um
477,*umbi,om,umbego,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/umbi,https://en.wiktionary.org/wiki/om,https://en.wiktionary.org/wiki/umbego
478,*umbi,om,umbeset,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/umbi,https://en.wiktionary.org/wiki/om,https://en.wiktionary.org/wiki/umbeset
479,*Wōdanas dagaz,onsdag,Wednesday,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/W%C5%8Ddanas_dagaz,https://en.wiktionary.org/wiki/onsdag,https://en.wiktionary.org/wiki/Wednesday
480,*panningaz,penning,penny,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/panningaz,https://en.wiktionary.org/wiki/penning,https://en.wiktionary.org/wiki/penny
481,*putōną,putte,pote,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/put%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/putte,https://en.wiktionary.org/wiki/pote
482,*putōną,putte,put,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/put%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/putte,https://en.wiktionary.org/wiki/put
483,*hradjaną,redde,redd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hradjan%C4%85,https://en.wiktionary.org/wiki/redde,https://en.wiktionary.org/wiki/redd
484,*hradjaną,redde,rid,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hradjan%C4%85,https://en.wiktionary.org/wiki/redde,https://en.wiktionary.org/wiki/rid
485,*regną,regn,rain,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/regn%C4%85,https://en.wiktionary.org/wiki/regn,https://en.wiktionary.org/wiki/rain
486,*regnabugô,regnbue,rainbow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/regnabug%C3%B4,https://en.wiktionary.org/wiki/regnbue,https://en.wiktionary.org/wiki/rainbow
487,*raisō,rejse,reys,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/rais%C5%8D,https://en.wiktionary.org/wiki/rejse,https://en.wiktionary.org/wiki/reys
488,*ribją,rev,rib,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ribj%C4%85,https://en.wiktionary.org/wiki/rev,https://en.wiktionary.org/wiki/rib
489,*Rīnaz,Rhinen,Rhine,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/R%C4%ABnaz,https://en.wiktionary.org/wiki/Rhinen,https://en.wiktionary.org/wiki/Rhine
490,*ribją,ribbe,rib,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ribj%C4%85,https://en.wiktionary.org/wiki/ribbe,https://en.wiktionary.org/wiki/rib
491,*rīkijaz,rig,rich,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/r%C4%ABkijaz,https://en.wiktionary.org/wiki/rig,https://en.wiktionary.org/wiki/rich
492,*rīkijaz,rig,riches,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/r%C4%ABkijaz,https://en.wiktionary.org/wiki/rig,https://en.wiktionary.org/wiki/riches
493,*rīkijadōmaz,rigdom,richdom,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/r%C4%ABkijad%C5%8Dmaz,https://en.wiktionary.org/wiki/rigdom,https://en.wiktionary.org/wiki/richdom
494,*rinnaną,rinde,run,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/rinnan%C4%85,https://en.wiktionary.org/wiki/rinde,https://en.wiktionary.org/wiki/run
495,*hringaz,ring,arrange,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hringaz,https://en.wiktionary.org/wiki/ring,https://en.wiktionary.org/wiki/arrange
496,*hringaz,ring,ring,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hringaz,https://en.wiktionary.org/wiki/ring,https://en.wiktionary.org/wiki/ring
497,*wrōts,rod,root,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/wr%C5%8Dts,https://en.wiktionary.org/wiki/rod,https://en.wiktionary.org/wiki/root
498,*rukkōną,rokke,rock,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/rukk%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/rokke,https://en.wiktionary.org/wiki/rock
499,*rōþrą,ror,rudder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/r%C5%8D%C3%BEr%C4%85,https://en.wiktionary.org/wiki/ror,https://en.wiktionary.org/wiki/rudder
500,*rōþrą,ror,Russia,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/r%C5%8D%C3%BEr%C4%85,https://en.wiktionary.org/wiki/ror,https://en.wiktionary.org/wiki/Russia
501,*rattaz,rotte,rat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/rattaz,https://en.wiktionary.org/wiki/rotte,https://en.wiktionary.org/wiki/rat
502,*rugiz,rug,rye,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/rugiz,https://en.wiktionary.org/wiki/rug,https://en.wiktionary.org/wiki/rye
503,*rūmą,rum,room,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/r%C5%ABm%C4%85,https://en.wiktionary.org/wiki/rum,https://en.wiktionary.org/wiki/room
504,*rustaz,rust,rust,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/rustaz,https://en.wiktionary.org/wiki/rust,https://en.wiktionary.org/wiki/rust
505,*hrawaz,rå,bravo,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hrawaz,https://en.wiktionary.org/wiki/r%C3%A5,https://en.wiktionary.org/wiki/bravo
506,*hrawaz,rå,raw,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hrawaz,https://en.wiktionary.org/wiki/r%C3%A5,https://en.wiktionary.org/wiki/raw
507,*rēdaz,råd,rede,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/r%C4%93daz,https://en.wiktionary.org/wiki/r%C3%A5d,https://en.wiktionary.org/wiki/rede
508,*raudaz,rød,red,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/raudaz,https://en.wiktionary.org/wiki/r%C3%B8d,https://en.wiktionary.org/wiki/red
509,*raukiz,røg,reek,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/raukiz,https://en.wiktionary.org/wiki/r%C3%B8g,https://en.wiktionary.org/wiki/reek
510,*raukiz,røg,roke,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/raukiz,https://en.wiktionary.org/wiki/r%C3%B8g,https://en.wiktionary.org/wiki/roke
511,*raubō,røv,robe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/raub%C5%8D,https://en.wiktionary.org/wiki/r%C3%B8v,https://en.wiktionary.org/wiki/robe
512,*sapą,saft,sap,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sap%C4%85,https://en.wiktionary.org/wiki/saft,https://en.wiktionary.org/wiki/sap
513,*sahsą,saks,Saxon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sahs%C4%85,https://en.wiktionary.org/wiki/saks,https://en.wiktionary.org/wiki/Saxon
514,*salą,salg,sale,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sal%C4%85,https://en.wiktionary.org/wiki/salg,https://en.wiktionary.org/wiki/sale
515,*salą,salg,salon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sal%C4%85,https://en.wiktionary.org/wiki/salg,https://en.wiktionary.org/wiki/salon
516,*salą,salg,saloon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sal%C4%85,https://en.wiktionary.org/wiki/salg,https://en.wiktionary.org/wiki/saloon
517,*saltą,salt,salt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/salt%C4%85,https://en.wiktionary.org/wiki/salt,https://en.wiktionary.org/wiki/salt
518,*sanþaz,sand,sooth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/san%C3%BEaz,https://en.wiktionary.org/wiki/sand,https://en.wiktionary.org/wiki/sooth
519,*sehwaną,se,see,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sehwan%C4%85,https://en.wiktionary.org/wiki/se,https://en.wiktionary.org/wiki/see
520,*seglą,sejl,sail,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/segl%C4%85,https://en.wiktionary.org/wiki/sejl,https://en.wiktionary.org/wiki/sail
521,*sehstehun,seksten,sixteen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sehstehun,https://en.wiktionary.org/wiki/seksten,https://en.wiktionary.org/wiki/sixteen
522,*selbaz,selv,salband,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/selbaz,https://en.wiktionary.org/wiki/selv,https://en.wiktionary.org/wiki/salband
523,*selbaz,selv,self,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/selbaz,https://en.wiktionary.org/wiki/selv,https://en.wiktionary.org/wiki/self
524,*selbaz,selv,silf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/selbaz,https://en.wiktionary.org/wiki/selv,https://en.wiktionary.org/wiki/silf
525,*sitjaną,sidde,sit,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sitjan%C4%85,https://en.wiktionary.org/wiki/sidde,https://en.wiktionary.org/wiki/sit
526,*sagjaną,sige,say,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sagjan%C4%85,https://en.wiktionary.org/wiki/sige,https://en.wiktionary.org/wiki/say
527,*saiwalō,sjæl,soul,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/saiwal%C5%8D,https://en.wiktionary.org/wiki/sj%C3%A6l,https://en.wiktionary.org/wiki/soul
528,*seldana,sjælden,seldom,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/seldana,https://en.wiktionary.org/wiki/sj%C3%A6lden,https://en.wiktionary.org/wiki/seldom
529,*-iskaz,-sk,-esque,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-iskaz,https://en.wiktionary.org/wiki/-sk,https://en.wiktionary.org/wiki/-esque
530,*-skapiz,-skab,-scape,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-skapiz,https://en.wiktionary.org/wiki/-skab,https://en.wiktionary.org/wiki/-scape
531,*-skapiz,-skab,-ship,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-skapiz,https://en.wiktionary.org/wiki/-skab,https://en.wiktionary.org/wiki/-ship
532,*skaþô,skade,scathe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ska%C3%BE%C3%B4,https://en.wiktionary.org/wiki/skade,https://en.wiktionary.org/wiki/scathe
533,*skalō,skal,scale,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skal%C5%8D,https://en.wiktionary.org/wiki/skal,https://en.wiktionary.org/wiki/scale
534,*skalō,skal,shale,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skal%C5%8D,https://en.wiktionary.org/wiki/skal,https://en.wiktionary.org/wiki/shale
535,*skarō,skare,eschel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skar%C5%8D,https://en.wiktionary.org/wiki/skare,https://en.wiktionary.org/wiki/eschel
536,*skarō,skare,share,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skar%C5%8D,https://en.wiktionary.org/wiki/skare,https://en.wiktionary.org/wiki/share
537,*skaiþiz,skede,sheath,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skai%C3%BEiz,https://en.wiktionary.org/wiki/skede,https://en.wiktionary.org/wiki/sheath
538,*skaiþiz,skede,sheathe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skai%C3%BEiz,https://en.wiktionary.org/wiki/skede,https://en.wiktionary.org/wiki/sheathe
539,*skipą,skib,ship,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skip%C4%85,https://en.wiktionary.org/wiki/skib,https://en.wiktionary.org/wiki/ship
540,*skipą,skib,skiff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skip%C4%85,https://en.wiktionary.org/wiki/skib,https://en.wiktionary.org/wiki/skiff
541,*skelduz,skilt,shield,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skelduz,https://en.wiktionary.org/wiki/skilt,https://en.wiktionary.org/wiki/shield
542,*skelduz,skilt,shoulder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skelduz,https://en.wiktionary.org/wiki/skilt,https://en.wiktionary.org/wiki/shoulder
543,*skelduz,skjold,shield,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skelduz,https://en.wiktionary.org/wiki/skjold,https://en.wiktionary.org/wiki/shield
544,*skelduz,skjold,shoulder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skelduz,https://en.wiktionary.org/wiki/skjold,https://en.wiktionary.org/wiki/shoulder
545,*skurtijǭ,skjorte,shirt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skurtij%C7%AD,https://en.wiktionary.org/wiki/skjorte,https://en.wiktionary.org/wiki/shirt
546,*skutą,skud,scot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skut%C4%85,https://en.wiktionary.org/wiki/skud,https://en.wiktionary.org/wiki/scot
547,*skutą,skud,shot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skut%C4%85,https://en.wiktionary.org/wiki/skud,https://en.wiktionary.org/wiki/shot
548,*skūmaz,skum,scum,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sk%C5%ABmaz,https://en.wiktionary.org/wiki/skum,https://en.wiktionary.org/wiki/scum
549,*skeuhaz,sky,shy,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skeuhaz,https://en.wiktionary.org/wiki/sky,https://en.wiktionary.org/wiki/shy
550,*skeuhaz,sky,skive,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skeuhaz,https://en.wiktionary.org/wiki/sky,https://en.wiktionary.org/wiki/skive
551,*skeutaną,skyde,shoot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skeutan%C4%85,https://en.wiktionary.org/wiki/skyde,https://en.wiktionary.org/wiki/shoot
552,*Skaþinawjō,Skåne,Scandinavia,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/Ska%C3%BEinawj%C5%8D,https://en.wiktionary.org/wiki/Sk%C3%A5ne,https://en.wiktionary.org/wiki/Scandinavia
553,*Skaþinawjō,Skåne,Scania,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/Ska%C3%BEinawj%C5%8D,https://en.wiktionary.org/wiki/Sk%C3%A5ne,https://en.wiktionary.org/wiki/Scania
554,*skankijaną,skænke,shink,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skankijan%C4%85,https://en.wiktionary.org/wiki/sk%C3%A6nke,https://en.wiktionary.org/wiki/shink
555,*skankijaną,skænke,skink,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skankijan%C4%85,https://en.wiktionary.org/wiki/sk%C3%A6nke,https://en.wiktionary.org/wiki/skink
556,*slihtaz,slet,slicht,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/slihtaz,https://en.wiktionary.org/wiki/slet,https://en.wiktionary.org/wiki/slicht
557,*slihtaz,slet,slight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/slihtaz,https://en.wiktionary.org/wiki/slet,https://en.wiktionary.org/wiki/slight
558,*slītaną,slide,slit,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sl%C4%ABtan%C4%85,https://en.wiktionary.org/wiki/slide,https://en.wiktionary.org/wiki/slit
559,*swalīkaz,slig,such,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swal%C4%ABkaz,https://en.wiktionary.org/wiki/slig,https://en.wiktionary.org/wiki/such
560,*slīkaną,slik,slike,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sl%C4%ABkan%C4%85,https://en.wiktionary.org/wiki/slik,https://en.wiktionary.org/wiki/slike
561,*sleupaną,sløjfe,slip,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sleupan%C4%85,https://en.wiktionary.org/wiki/sl%C3%B8jfe,https://en.wiktionary.org/wiki/slip
562,*smakkuz,smag,smack,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/smakkuz,https://en.wiktionary.org/wiki/smag,https://en.wiktionary.org/wiki/smack
563,*smertaną,smerte,smart,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/smertan%C4%85,https://en.wiktionary.org/wiki/smerte,https://en.wiktionary.org/wiki/smart
564,*smītaną,smide,smite,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sm%C4%ABtan%C4%85,https://en.wiktionary.org/wiki/smide,https://en.wiktionary.org/wiki/smite
565,*smīlijaną,smile,smile,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sm%C4%ABlijan%C4%85,https://en.wiktionary.org/wiki/smile,https://en.wiktionary.org/wiki/smile
566,*snīþaną,snedker,snithe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sn%C4%AB%C3%BEan%C4%85,https://en.wiktionary.org/wiki/snedker,https://en.wiktionary.org/wiki/snithe
567,*snakô,snog,snake,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/snak%C3%B4,https://en.wiktionary.org/wiki/snog,https://en.wiktionary.org/wiki/snake
568,*snūtijaną,snyde,snet,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sn%C5%ABtijan%C4%85,https://en.wiktionary.org/wiki/snyde,https://en.wiktionary.org/wiki/snet
569,*snūtijaną,snyde,snite,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sn%C5%ABtijan%C4%85,https://en.wiktionary.org/wiki/snyde,https://en.wiktionary.org/wiki/snite
570,*surgō,sorg,sorrow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/surg%C5%8D,https://en.wiktionary.org/wiki/sorg,https://en.wiktionary.org/wiki/sorrow
571,*swartaz,sort,swart,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swartaz,https://en.wiktionary.org/wiki/sort,https://en.wiktionary.org/wiki/swart
572,*swefaną,sove,asweve,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swefan%C4%85,https://en.wiktionary.org/wiki/sove,https://en.wiktionary.org/wiki/asweve
573,*spinnaną,spinde,spider,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/spinnan%C4%85,https://en.wiktionary.org/wiki/spinde,https://en.wiktionary.org/wiki/spider
574,*spinnaną,spinde,spin,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/spinnan%C4%85,https://en.wiktionary.org/wiki/spinde,https://en.wiktionary.org/wiki/spin
575,*spurą,spor,spoor,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/spur%C4%85,https://en.wiktionary.org/wiki/spor,https://en.wiktionary.org/wiki/spoor
576,*springaną,springe,spring,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/springan%C4%85,https://en.wiktionary.org/wiki/springe,https://en.wiktionary.org/wiki/spring
577,*sprangijaną,sprænge,springe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sprangijan%C4%85,https://en.wiktionary.org/wiki/spr%C3%A6nge,https://en.wiktionary.org/wiki/springe
