,PIE Root,Persian Word,English Word,PIE URL,Persian URL,English URL
340,*h₁én,نمودن,introit,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%81%C3%A9n,https://en.wiktionary.org/wiki/%D9%86%D9%85%D9%88%D8%AF%D9%86,https://en.wiktionary.org/wiki/introit
341,*h₁én,نمودن,in,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%81%C3%A9n,https://en.wiktionary.org/wiki/%D9%86%D9%85%D9%88%D8%AF%D9%86,https://en.wiktionary.org/wiki/in
342,*h₁én,نمودن,intuit,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%81%C3%A9n,https://en.wiktionary.org/wiki/%D9%86%D9%85%D9%88%D8%AF%D9%86,https://en.wiktionary.org/wiki/intuit
343,*ne,نه,deny,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ne,https://en.wiktionary.org/wiki/%D9%86%D9%87,https://en.wiktionary.org/wiki/deny
344,*ne,نه,ne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ne,https://en.wiktionary.org/wiki/%D9%86%D9%87,https://en.wiktionary.org/wiki/ne
345,*ne,نه,no,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ne,https://en.wiktionary.org/wiki/%D9%86%D9%87,https://en.wiktionary.org/wiki/no
346,*solh₂-,هر,safe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/solh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%87%D8%B1,https://en.wiktionary.org/wiki/safe
347,*ser-,هرات,Elbrus,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ser-,https://en.wiktionary.org/wiki/%D9%87%D8%B1%D8%A7%D8%AA,https://en.wiktionary.org/wiki/Elbrus
348,*ser-,هرات,Hermes,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ser-,https://en.wiktionary.org/wiki/%D9%87%D8%B1%D8%A7%D8%AA,https://en.wiktionary.org/wiki/Hermes
349,*ser-,هرات,hero,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ser-,https://en.wiktionary.org/wiki/%D9%87%D8%B1%D8%A7%D8%AA,https://en.wiktionary.org/wiki/hero
350,*ser-,هرات,serac,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ser-,https://en.wiktionary.org/wiki/%D9%87%D8%B1%D8%A7%D8%AA,https://en.wiktionary.org/wiki/serac
351,*oḱtṓw,هشت,octagon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/o%E1%B8%B1t%E1%B9%93w,https://en.wiktionary.org/wiki/%D9%87%D8%B4%D8%AA,https://en.wiktionary.org/wiki/octagon
352,*oḱtṓw,هشت,eight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/o%E1%B8%B1t%E1%B9%93w,https://en.wiktionary.org/wiki/%D9%87%D8%B4%D8%AA,https://en.wiktionary.org/wiki/eight
353,*oḱtṓw,هشت,October,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/o%E1%B8%B1t%E1%B9%93w,https://en.wiktionary.org/wiki/%D9%87%D8%B4%D8%AA,https://en.wiktionary.org/wiki/October
354,*selǵ-,هشتن,sulk,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sel%C7%B5-,https://en.wiktionary.org/wiki/%D9%87%D8%B4%D8%AA%D9%86,https://en.wiktionary.org/wiki/sulk
355,*septḿ̥,هفت,September,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sept%E1%B8%BF%CC%A5,https://en.wiktionary.org/wiki/%D9%87%D9%81%D8%AA,https://en.wiktionary.org/wiki/September
356,*sent-,هناییدن,send,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sent-,https://en.wiktionary.org/wiki/%D9%87%D9%86%D8%A7%DB%8C%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/send
357,*sent-,هناییدن,sense,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sent-,https://en.wiktionary.org/wiki/%D9%87%D9%86%D8%A7%DB%8C%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/sense
358,*sent-,هناییدن,sith,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sent-,https://en.wiktionary.org/wiki/%D9%87%D9%86%D8%A7%DB%8C%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/sith
359,*h₂ṓws,هوش,ear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82%E1%B9%93ws,https://en.wiktionary.org/wiki/%D9%87%D9%88%D8%B4,https://en.wiktionary.org/wiki/ear
360,*h₂ṓws,هوشیار,ear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82%E1%B9%93ws,https://en.wiktionary.org/wiki/%D9%87%D9%88%D8%B4%DB%8C%D8%A7%D8%B1,https://en.wiktionary.org/wiki/ear
361,*h₂weg-,وخشیدن,ocker,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82weg-,https://en.wiktionary.org/wiki/%D9%88%D8%AE%D8%B4%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/ocker
362,*h₂weg-,وخشیدن,oker,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82weg-,https://en.wiktionary.org/wiki/%D9%88%D8%AE%D8%B4%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/oker
363,*werdʰo-,ورد,verb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/werd%CA%B0o-,https://en.wiktionary.org/wiki/%D9%88%D8%B1%D8%AF,https://en.wiktionary.org/wiki/verb
364,*weyḱ-,ویس,-wich,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/wey%E1%B8%B1-,https://en.wiktionary.org/wiki/%D9%88%DB%8C%D8%B3,https://en.wiktionary.org/wiki/-wich
365,*pṓds,پا,foot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/p%E1%B9%93ds,https://en.wiktionary.org/wiki/%D9%BE%D8%A7,https://en.wiktionary.org/wiki/foot
366,*peh₂-,پاد,feed,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%AF,https://en.wiktionary.org/wiki/feed
367,*peh₂-,پاد,fodder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%AF,https://en.wiktionary.org/wiki/fodder
368,*peh₂-,پاد,food,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%AF,https://en.wiktionary.org/wiki/food
369,*peh₂-,پاد,pandemic,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%AF,https://en.wiktionary.org/wiki/pandemic
370,*peh₂-,پاد,wallah,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%AF,https://en.wiktionary.org/wiki/wallah
371,*per-,پارسال,emporium,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/emporium
372,*per-,پارسال,afear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/afear
373,*per-,پارسال,before,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/before
374,*per-,پارسال,disport,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/disport
375,*per-,پارسال,experiment,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/experiment
376,*per-,پارسال,far,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/far
377,*per-,پارسال,fare,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/fare
378,*per-,پارسال,fear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/fear
379,*per-,پارسال,ferd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/ferd
380,*per-,پارسال,firn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/firn
381,*per-,پارسال,first,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/first
382,*per-,پارسال,forne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/forne
383,*per-,پارسال,fraise,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/fraise
384,*per-,پارسال,fraist,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/fraist
385,*per-,پارسال,further,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/further
386,*per-,پارسال,pare,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/pare
387,*per-,پارسال,parlous,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/parlous
388,*per-,پارسال,parse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/parse
389,*per-,پارسال,postpartum,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/postpartum
390,*per-,پارسال,prime,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/prime
391,*per-,پارسال,primipara,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/primipara
392,*per-,پارسال,prior,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/prior
393,*per-,پارسال,ver,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%D8%B1%D8%B3%D8%A7%D9%84,https://en.wiktionary.org/wiki/ver
394,*pṓds,پای,foot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/p%E1%B9%93ds,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%DB%8C,https://en.wiktionary.org/wiki/foot
395,*peh₂-,پاییدن,feed,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%DB%8C%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/feed
396,*peh₂-,پاییدن,fodder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%DB%8C%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/fodder
397,*peh₂-,پاییدن,food,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%DB%8C%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/food
398,*peh₂-,پاییدن,pandemic,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%DB%8C%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/pandemic
399,*peh₂-,پاییدن,wallah,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/peh%E2%82%82-,https://en.wiktionary.org/wiki/%D9%BE%D8%A7%DB%8C%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/wallah
400,*pekʷ-,پختن,cook,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pek%CA%B7-,https://en.wiktionary.org/wiki/%D9%BE%D8%AE%D8%AA%D9%86,https://en.wiktionary.org/wiki/cook
401,*pekʷ-,پختن,kitchen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pek%CA%B7-,https://en.wiktionary.org/wiki/%D9%BE%D8%AE%D8%AA%D9%86,https://en.wiktionary.org/wiki/kitchen
402,*ph₂tḗr,پدر,father,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ph%E2%82%82t%E1%B8%97r,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1,https://en.wiktionary.org/wiki/father
403,*per-,پدرام,emporium,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/emporium
404,*per-,پدرام,afear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/afear
405,*per-,پدرام,before,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/before
406,*per-,پدرام,disport,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/disport
407,*per-,پدرام,experiment,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/experiment
408,*per-,پدرام,far,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/far
409,*per-,پدرام,fare,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/fare
410,*per-,پدرام,fear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/fear
411,*per-,پدرام,ferd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/ferd
412,*per-,پدرام,firn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/firn
413,*per-,پدرام,first,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/first
414,*per-,پدرام,forne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/forne
415,*per-,پدرام,fraise,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/fraise
416,*per-,پدرام,fraist,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/fraist
417,*per-,پدرام,further,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/further
418,*per-,پدرام,pare,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/pare
419,*per-,پدرام,parlous,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/parlous
420,*per-,پدرام,parse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/parse
421,*per-,پدرام,postpartum,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/postpartum
422,*per-,پدرام,prime,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/prime
423,*per-,پدرام,primipara,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/primipara
424,*per-,پدرام,prior,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/prior
425,*per-,پدرام,ver,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%AF%D8%B1%D8%A7%D9%85,https://en.wiktionary.org/wiki/ver
426,*pl̥h₁nós,پر,fill,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pl%CC%A5h%E2%82%81n%C3%B3s,https://en.wiktionary.org/wiki/%D9%BE%D8%B1,https://en.wiktionary.org/wiki/fill
427,*pl̥h₁nós,پر,full,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pl%CC%A5h%E2%82%81n%C3%B3s,https://en.wiktionary.org/wiki/%D9%BE%D8%B1,https://en.wiktionary.org/wiki/full
428,*pl̥h₁nós,پر,plenteous,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pl%CC%A5h%E2%82%81n%C3%B3s,https://en.wiktionary.org/wiki/%D9%BE%D8%B1,https://en.wiktionary.org/wiki/plenteous
429,*pl̥h₁nós,پر,plenty,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pl%CC%A5h%E2%82%81n%C3%B3s,https://en.wiktionary.org/wiki/%D9%BE%D8%B1,https://en.wiktionary.org/wiki/plenty
430,*per-,پرگار,emporium,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/emporium
431,*per-,پرگار,afear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/afear
432,*per-,پرگار,before,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/before
433,*per-,پرگار,disport,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/disport
434,*per-,پرگار,experiment,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/experiment
435,*per-,پرگار,far,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/far
436,*per-,پرگار,fare,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/fare
437,*per-,پرگار,fear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/fear
438,*per-,پرگار,ferd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/ferd
439,*per-,پرگار,firn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/firn
440,*per-,پرگار,first,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/first
441,*per-,پرگار,forne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/forne
442,*per-,پرگار,fraise,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/fraise
443,*per-,پرگار,fraist,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/fraist
444,*per-,پرگار,further,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/further
445,*per-,پرگار,pare,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/pare
446,*per-,پرگار,parlous,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/parlous
447,*per-,پرگار,parse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/parse
448,*per-,پرگار,postpartum,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/postpartum
449,*per-,پرگار,prime,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/prime
450,*per-,پرگار,primipara,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/primipara
451,*per-,پرگار,prior,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/prior
452,*per-,پرگار,ver,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/per-,https://en.wiktionary.org/wiki/%D9%BE%D8%B1%DA%AF%D8%A7%D8%B1,https://en.wiktionary.org/wiki/ver
453,*pekʷ-,پزیدن,cook,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pek%CA%B7-,https://en.wiktionary.org/wiki/%D9%BE%D8%B2%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/cook
454,*pekʷ-,پزیدن,kitchen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pek%CA%B7-,https://en.wiktionary.org/wiki/%D9%BE%D8%B2%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/kitchen
455,*peḱ-,پشم,fain,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pe%E1%B8%B1-,https://en.wiktionary.org/wiki/%D9%BE%D8%B4%D9%85,https://en.wiktionary.org/wiki/fain
456,*peḱ-,پشم,fight,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pe%E1%B8%B1-,https://en.wiktionary.org/wiki/%D9%BE%D8%B4%D9%85,https://en.wiktionary.org/wiki/fight
