,Proto-Germanic Root,English Word,German Word,Proto-Germanic URL,English URL,German URL
1061,*spinnaną,spin,spinnen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/spinnan%C4%85,https://en.wiktionary.org/wiki/spin,https://en.wiktionary.org/wiki/spinnen
1062,*spēnuz,spoon,Span,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sp%C4%93nuz,https://en.wiktionary.org/wiki/spoon,https://en.wiktionary.org/wiki/Span
1063,*spurą,spoor,Spur,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/spur%C4%85,https://en.wiktionary.org/wiki/spoor,https://en.wiktionary.org/wiki/Spur
1064,*spreutaną,sprawl,sprießen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/spreutan%C4%85,https://en.wiktionary.org/wiki/sprawl,https://en.wiktionary.org/wiki/sprie%C3%9Fen
1065,*spreutaną,sprawl,spritzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/spreutan%C4%85,https://en.wiktionary.org/wiki/sprawl,https://en.wiktionary.org/wiki/spritzen
1066,*springaną,spring,springen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/springan%C4%85,https://en.wiktionary.org/wiki/spring,https://en.wiktionary.org/wiki/springen
1067,*sprangijaną,springe,sprengen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sprangijan%C4%85,https://en.wiktionary.org/wiki/springe,https://en.wiktionary.org/wiki/sprengen
1068,*sprangijaną,sprink,sprengen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sprangijan%C4%85,https://en.wiktionary.org/wiki/sprink,https://en.wiktionary.org/wiki/sprengen
1069,*spehōną,spy,spähen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/speh%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/spy,https://en.wiktionary.org/wiki/sp%C3%A4hen
1070,*stabaz,staff,Stab,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stabaz,https://en.wiktionary.org/wiki/staff,https://en.wiktionary.org/wiki/Stab
1071,*stainaz,stain,Stein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stainaz,https://en.wiktionary.org/wiki/stain,https://en.wiktionary.org/wiki/Stein
1072,*stahlą,Stalin,Stahl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stahl%C4%85,https://en.wiktionary.org/wiki/Stalin,https://en.wiktionary.org/wiki/Stahl
1073,*stapulaz,staple,Staffel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stapulaz,https://en.wiktionary.org/wiki/staple,https://en.wiktionary.org/wiki/Staffel
1074,*stapulaz,staple,Stapel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stapulaz,https://en.wiktionary.org/wiki/staple,https://en.wiktionary.org/wiki/Stapel
1075,*sturtijaną,start,stürzen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sturtijan%C4%85,https://en.wiktionary.org/wiki/start,https://en.wiktionary.org/wiki/st%C3%BCrzen
1076,*sterbaną,starve,sterben,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sterban%C4%85,https://en.wiktionary.org/wiki/starve,https://en.wiktionary.org/wiki/sterben
1077,*stadiz,stead,Stadt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stadiz,https://en.wiktionary.org/wiki/stead,https://en.wiktionary.org/wiki/Stadt
1078,*steupa-,step-,stief-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/steupa-,https://en.wiktionary.org/wiki/step-,https://en.wiktionary.org/wiki/stief-
1079,*stebnō,steven,Stimme,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stebn%C5%8D,https://en.wiktionary.org/wiki/steven,https://en.wiktionary.org/wiki/Stimme
1080,*stīfaz,stiff,steif,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/st%C4%ABfaz,https://en.wiktionary.org/wiki/stiff,https://en.wiktionary.org/wiki/steif
1081,*stukkaz,stock,Stock,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stukkaz,https://en.wiktionary.org/wiki/stock,https://en.wiktionary.org/wiki/Stock
1082,*stainīnaz,stonen,steinen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stain%C4%ABnaz,https://en.wiktionary.org/wiki/stonen,https://en.wiktionary.org/wiki/steinen
1083,*stainagaz,stony,steinig,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stainagaz,https://en.wiktionary.org/wiki/stony,https://en.wiktionary.org/wiki/steinig
1084,*stōlaz,stool,Stuhl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/st%C5%8Dlaz,https://en.wiktionary.org/wiki/stool,https://en.wiktionary.org/wiki/Stuhl
1085,*stuppōną,stop,staffieren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/stop,https://en.wiktionary.org/wiki/staffieren
1086,*stuppōną,stop,Stoff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/stop,https://en.wiktionary.org/wiki/Stoff
1087,*sturkaz,stork,Storch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sturkaz,https://en.wiktionary.org/wiki/stork,https://en.wiktionary.org/wiki/Storch
1088,*sturmaz,storm,Sturm,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sturmaz,https://en.wiktionary.org/wiki/storm,https://en.wiktionary.org/wiki/Sturm
1089,*stundō,stound,Stunde,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stund%C5%8D,https://en.wiktionary.org/wiki/stound,https://en.wiktionary.org/wiki/Stunde
1090,*stultaz,stout,Stolz,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stultaz,https://en.wiktionary.org/wiki/stout,https://en.wiktionary.org/wiki/Stolz
1091,*strandō,strand,Strand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/strand%C5%8D,https://en.wiktionary.org/wiki/strand,https://en.wiktionary.org/wiki/Strand
1092,*strikiz,streak,Strich,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/strikiz,https://en.wiktionary.org/wiki/streak,https://en.wiktionary.org/wiki/Strich
1093,*strīdaną,stride,streiten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/str%C4%ABdan%C4%85,https://en.wiktionary.org/wiki/stride,https://en.wiktionary.org/wiki/streiten
1094,*strangiz,string,Strang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/strangiz,https://en.wiktionary.org/wiki/string,https://en.wiktionary.org/wiki/Strang
1095,*stōdą,stud,Stute,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/st%C5%8Dd%C4%85,https://en.wiktionary.org/wiki/stud,https://en.wiktionary.org/wiki/Stute
1096,*stuppōną,stuff,staffieren,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/stuff,https://en.wiktionary.org/wiki/staffieren
1097,*stuppōną,stuff,Stoff,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stupp%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/stuff,https://en.wiktionary.org/wiki/Stoff
1098,*stainaz,styen,Stein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/stainaz,https://en.wiktionary.org/wiki/styen,https://en.wiktionary.org/wiki/Stein
1099,*swalīkaz,such,solch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swal%C4%ABkaz,https://en.wiktionary.org/wiki/such,https://en.wiktionary.org/wiki/solch
1100,*sumpaz,sump,Sumpf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sumpaz,https://en.wiktionary.org/wiki/sump,https://en.wiktionary.org/wiki/Sumpf
1101,*sunnǭ,sun,Sonne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sunn%C7%AD,https://en.wiktionary.org/wiki/sun,https://en.wiktionary.org/wiki/Sonne
1102,*sunnǭ,Sun,Sonne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sunn%C7%AD,https://en.wiktionary.org/wiki/Sun,https://en.wiktionary.org/wiki/Sonne
1103,*sunnōniz dagaz,Sunday,Sonntag,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sunn%C5%8Dniz_dagaz,https://en.wiktionary.org/wiki/Sunday,https://en.wiktionary.org/wiki/Sonntag
1104,*sundraz,sunder,sonder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sundraz,https://en.wiktionary.org/wiki/sunder,https://en.wiktionary.org/wiki/sonder
1105,*sundraz,sunder,sonder-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sundraz,https://en.wiktionary.org/wiki/sunder,https://en.wiktionary.org/wiki/sonder-
1106,*sundraz,sunder,sondern,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sundraz,https://en.wiktionary.org/wiki/sunder,https://en.wiktionary.org/wiki/sondern
1107,*sūpaną,sup,saufen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/s%C5%ABpan%C4%85,https://en.wiktionary.org/wiki/sup,https://en.wiktionary.org/wiki/saufen
1108,*swakaz,swack,schwach,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swakaz,https://en.wiktionary.org/wiki/swack,https://en.wiktionary.org/wiki/schwach
1109,*swelganą,swallow,schwelgen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swelgan%C4%85,https://en.wiktionary.org/wiki/swallow,https://en.wiktionary.org/wiki/schwelgen
1110,*sumpaz,swamp,Sumpf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sumpaz,https://en.wiktionary.org/wiki/swamp,https://en.wiktionary.org/wiki/Sumpf
1111,*swanaz,swan,Schwan,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swanaz,https://en.wiktionary.org/wiki/swan,https://en.wiktionary.org/wiki/Schwan
1112,*swartaz,swart,schwarz,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swartaz,https://en.wiktionary.org/wiki/swart,https://en.wiktionary.org/wiki/schwarz
1113,*swartaz,swart,schwatt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swartaz,https://en.wiktionary.org/wiki/swart,https://en.wiktionary.org/wiki/schwatt
1114,*swait-,sweat,Schweiß,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swait-,https://en.wiktionary.org/wiki/sweat,https://en.wiktionary.org/wiki/Schwei%C3%9F
1115,*swaipaną,sweep,schweifen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swaipan%C4%85,https://en.wiktionary.org/wiki/sweep,https://en.wiktionary.org/wiki/schweifen
1116,*swēraz,sweer,schwer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sw%C4%93raz,https://en.wiktionary.org/wiki/sweer,https://en.wiktionary.org/wiki/schwer
1117,*swōtuz,sweet,süß,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sw%C5%8Dtuz,https://en.wiktionary.org/wiki/sweet,https://en.wiktionary.org/wiki/s%C3%BC%C3%9F
1118,*swellaną,swell,Geschwulst,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swellan%C4%85,https://en.wiktionary.org/wiki/swell,https://en.wiktionary.org/wiki/Geschwulst
1119,*swellaną,swell,Schwulst,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swellan%C4%85,https://en.wiktionary.org/wiki/swell,https://en.wiktionary.org/wiki/Schwulst
1120,*swīną,swine,Schwein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sw%C4%ABn%C4%85,https://en.wiktionary.org/wiki/swine,https://en.wiktionary.org/wiki/Schwein
1121,*swinganą,swing,schwingen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swingan%C4%85,https://en.wiktionary.org/wiki/swing,https://en.wiktionary.org/wiki/schwingen
1122,*swinþaz,swith,geschwind,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swin%C3%BEaz,https://en.wiktionary.org/wiki/swith,https://en.wiktionary.org/wiki/geschwind
1123,*swinþaz,swithe,geschwind,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swin%C3%BEaz,https://en.wiktionary.org/wiki/swithe,https://en.wiktionary.org/wiki/geschwind
1124,*swerdą,sword,Schwert,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/swerd%C4%85,https://en.wiktionary.org/wiki/sword,https://en.wiktionary.org/wiki/Schwert
1125,*talgaz,tallow,Talg,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/talgaz,https://en.wiktionary.org/wiki/tallow,https://en.wiktionary.org/wiki/Talg
1126,*tamaz,tame,zahm,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tamaz,https://en.wiktionary.org/wiki/tame,https://en.wiktionary.org/wiki/zahm
1127,*tainaz,tan,Zain,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tainaz,https://en.wiktionary.org/wiki/tan,https://en.wiktionary.org/wiki/Zain
1128,*targǭ,targe,Tartsche,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/targ%C7%AD,https://en.wiktionary.org/wiki/targe,https://en.wiktionary.org/wiki/Tartsche
1129,*targǭ,targe,Zarge,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/targ%C7%AD,https://en.wiktionary.org/wiki/targe,https://en.wiktionary.org/wiki/Zarge
1130,*targǭ,target,Tartsche,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/targ%C7%AD,https://en.wiktionary.org/wiki/target,https://en.wiktionary.org/wiki/Tartsche
1131,*targǭ,target,Zarge,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/targ%C7%AD,https://en.wiktionary.org/wiki/target,https://en.wiktionary.org/wiki/Zarge
1132,*darnijaną,tarnish,tarnen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/darnijan%C4%85,https://en.wiktionary.org/wiki/tarnish,https://en.wiktionary.org/wiki/tarnen
1133,*taskǭ,tasse,Tasche,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/task%C7%AD,https://en.wiktionary.org/wiki/tasse,https://en.wiktionary.org/wiki/Tasche
1134,*taikijaną,teach,zeigen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/taikijan%C4%85,https://en.wiktionary.org/wiki/teach,https://en.wiktionary.org/wiki/zeigen
1135,*teuhaną,tee,Zeche,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/teuhan%C4%85,https://en.wiktionary.org/wiki/tee,https://en.wiktionary.org/wiki/Zeche
1136,*teuhaną,tee,ziehen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/teuhan%C4%85,https://en.wiktionary.org/wiki/tee,https://en.wiktionary.org/wiki/ziehen
1137,*tehun,-teen,zehn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tehun,https://en.wiktionary.org/wiki/-teen,https://en.wiktionary.org/wiki/zehn
1138,*teldą,teld,Zelt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/teld%C4%85,https://en.wiktionary.org/wiki/teld,https://en.wiktionary.org/wiki/Zelt
1139,*taljaną,tell,Teller,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/taljan%C4%85,https://en.wiktionary.org/wiki/tell,https://en.wiktionary.org/wiki/Teller
1140,*taljaną,tell,zählen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/taljan%C4%85,https://en.wiktionary.org/wiki/tell,https://en.wiktionary.org/wiki/z%C3%A4hlen
1141,*tehun,ten,zehn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tehun,https://en.wiktionary.org/wiki/ten,https://en.wiktionary.org/wiki/zehn
1142,*-iþō,-th,-de,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-i%C3%BE%C5%8D,https://en.wiktionary.org/wiki/-th,https://en.wiktionary.org/wiki/-de
1143,*-iþō,-th,-te,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-i%C3%BE%C5%8D,https://en.wiktionary.org/wiki/-th,https://en.wiktionary.org/wiki/-te
1144,*þegnaz,thane,Degen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEegnaz,https://en.wiktionary.org/wiki/thane,https://en.wiktionary.org/wiki/Degen
1145,*þankaz,thank,Dank,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEankaz,https://en.wiktionary.org/wiki/thank,https://en.wiktionary.org/wiki/Dank
1146,*þat,that,das,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEat,https://en.wiktionary.org/wiki/that,https://en.wiktionary.org/wiki/das
1147,*þat,that,dass,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEat,https://en.wiktionary.org/wiki/that,https://en.wiktionary.org/wiki/dass
1148,*þaką,thatch,Dach,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEak%C4%85,https://en.wiktionary.org/wiki/thatch,https://en.wiktionary.org/wiki/Dach
1149,*sa,the,der,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sa,https://en.wiktionary.org/wiki/the,https://en.wiktionary.org/wiki/der
1150,*sa,the,dieser,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sa,https://en.wiktionary.org/wiki/the,https://en.wiktionary.org/wiki/dieser
1151,*þeudō,thede,Dietlinde,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeud%C5%8D,https://en.wiktionary.org/wiki/thede,https://en.wiktionary.org/wiki/Dietlinde
1152,*þiz,thee,dir,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEiz,https://en.wiktionary.org/wiki/thee,https://en.wiktionary.org/wiki/dir
1153,*þan,then,dann,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEan,https://en.wiktionary.org/wiki/then,https://en.wiktionary.org/wiki/dann
1154,*Þeudarīks,Theodoric,Dietrich,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%9Eeudar%C4%ABks,https://en.wiktionary.org/wiki/Theodoric,https://en.wiktionary.org/wiki/Dietrich
1155,*sa,these,der,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sa,https://en.wiktionary.org/wiki/these,https://en.wiktionary.org/wiki/der
1156,*sa,these,dieser,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/sa,https://en.wiktionary.org/wiki/these,https://en.wiktionary.org/wiki/dieser
1157,*þekuz,thick,dick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEekuz,https://en.wiktionary.org/wiki/thick,https://en.wiktionary.org/wiki/dick
1158,*þeubaz,thief,Dieb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeubaz,https://en.wiktionary.org/wiki/thief,https://en.wiktionary.org/wiki/Dieb
1159,*þeuhą,thigh,Dickbein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeuh%C4%85,https://en.wiktionary.org/wiki/thigh,https://en.wiktionary.org/wiki/Dickbein
1160,*þeuhą,thigh,Diech,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEeuh%C4%85,https://en.wiktionary.org/wiki/thigh,https://en.wiktionary.org/wiki/Diech
1161,*þiljǭ,thill,Diele,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEilj%C7%AD,https://en.wiktionary.org/wiki/thill,https://en.wiktionary.org/wiki/Diele
1162,*þunnuz,thin,dünn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEunnuz,https://en.wiktionary.org/wiki/thin,https://en.wiktionary.org/wiki/d%C3%BCnn
1163,*þīnaz,thine,dein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BE%C4%ABnaz,https://en.wiktionary.org/wiki/thine,https://en.wiktionary.org/wiki/dein
1164,*þankijaną,think,denken,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEankijan%C4%85,https://en.wiktionary.org/wiki/think,https://en.wiktionary.org/wiki/denken
1165,*þrīz tigiwiz,thirty,dreißig,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%ABz_tigiwiz,https://en.wiktionary.org/wiki/thirty,https://en.wiktionary.org/wiki/drei%C3%9Fig
1166,*þat,this,das,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEat,https://en.wiktionary.org/wiki/this,https://en.wiktionary.org/wiki/das
1167,*þat,this,dass,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEat,https://en.wiktionary.org/wiki/this,https://en.wiktionary.org/wiki/dass
1168,*þistilaz,thistle,Distel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEistilaz,https://en.wiktionary.org/wiki/thistle,https://en.wiktionary.org/wiki/Distel
1169,*þulāną,thole,dulden,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEul%C4%81n%C4%85,https://en.wiktionary.org/wiki/thole,https://en.wiktionary.org/wiki/dulden
1170,*þwangiz,thong,Zwang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwangiz,https://en.wiktionary.org/wiki/thong,https://en.wiktionary.org/wiki/Zwang
1171,*þurnuz,thorn,Dorn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEurnuz,https://en.wiktionary.org/wiki/thorn,https://en.wiktionary.org/wiki/Dorn
1172,*þurnuz,Thorn,Dorn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEurnuz,https://en.wiktionary.org/wiki/Thorn,https://en.wiktionary.org/wiki/Dorn
1173,*þū,thou,du,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BE%C5%AB,https://en.wiktionary.org/wiki/thou,https://en.wiktionary.org/wiki/du
1174,*þauh,though,doch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEauh,https://en.wiktionary.org/wiki/though,https://en.wiktionary.org/wiki/doch
1175,*þanhtaz,thought,gedacht,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEanhtaz,https://en.wiktionary.org/wiki/thought,https://en.wiktionary.org/wiki/gedacht
1176,*þūsundī,thousand,tausend,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BE%C5%ABsund%C4%AB,https://en.wiktionary.org/wiki/thousand,https://en.wiktionary.org/wiki/tausend
1177,*þreskaną,thrash,dreschen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEreskan%C4%85,https://en.wiktionary.org/wiki/thrash,https://en.wiktionary.org/wiki/dreschen
1178,*þrabōną,thrave,traben,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BErab%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/thrave,https://en.wiktionary.org/wiki/traben
1179,*þrēduz,thread,Draht,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%93duz,https://en.wiktionary.org/wiki/thread,https://en.wiktionary.org/wiki/Draht
1180,*þrīz,three,drei,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%ABz,https://en.wiktionary.org/wiki/three,https://en.wiktionary.org/wiki/drei
1181,*þrinhwaną,thring,dringen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BErinhwan%C4%85,https://en.wiktionary.org/wiki/thring,https://en.wiktionary.org/wiki/dringen
1182,*þrēaną,throw,drehen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEr%C4%93an%C4%85,https://en.wiktionary.org/wiki/throw,https://en.wiktionary.org/wiki/drehen
1183,*þrukkijaną,thrutch,drucken,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BErukkijan%C4%85,https://en.wiktionary.org/wiki/thrutch,https://en.wiktionary.org/wiki/drucken
1184,*þrukkijaną,thrutch,drücken,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BErukkijan%C4%85,https://en.wiktionary.org/wiki/thrutch,https://en.wiktionary.org/wiki/dr%C3%BCcken
1185,*þunraz,thunder,Donner,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEunraz,https://en.wiktionary.org/wiki/thunder,https://en.wiktionary.org/wiki/Donner
1186,*Þunras dagaz,Thursday,Donnerstag,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%9Eunras_dagaz,https://en.wiktionary.org/wiki/Thursday,https://en.wiktionary.org/wiki/Donnerstag
1187,*þwerhaz,thwart,quer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwerhaz,https://en.wiktionary.org/wiki/thwart,https://en.wiktionary.org/wiki/quer
1188,*þwerhaz,thwart,verquast,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEwerhaz,https://en.wiktionary.org/wiki/thwart,https://en.wiktionary.org/wiki/verquast
1189,*þinhtaz,tight,dicht,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C3%BEinhtaz,https://en.wiktionary.org/wiki/tight,https://en.wiktionary.org/wiki/dicht
1190,*tiną,tin,Zinn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tin%C4%85,https://en.wiktionary.org/wiki/tin,https://en.wiktionary.org/wiki/Zinn
1191,*maisǭ,titmouse,Meise,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mais%C7%AD,https://en.wiktionary.org/wiki/titmouse,https://en.wiktionary.org/wiki/Meise
1192,*taubrą,tiver,Zauber,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/taubr%C4%85,https://en.wiktionary.org/wiki/tiver,https://en.wiktionary.org/wiki/Zauber
1193,*tō,to,zu-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/t%C5%8D,https://en.wiktionary.org/wiki/to,https://en.wiktionary.org/wiki/zu-
1194,*twiz-,to-,zer-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/twiz-,https://en.wiktionary.org/wiki/to-,https://en.wiktionary.org/wiki/zer-
1195,*krakōną,tocrack,krachen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/krak%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/tocrack,https://en.wiktionary.org/wiki/krachen
1196,*tumþiz,toft,Zunft,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tum%C3%BEiz,https://en.wiktionary.org/wiki/toft,https://en.wiktionary.org/wiki/Zunft
1197,*tō,together,zu-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/t%C5%8D,https://en.wiktionary.org/wiki/together,https://en.wiktionary.org/wiki/zu-
1198,*murganaz,tomorrow,Morgen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/murganaz,https://en.wiktionary.org/wiki/tomorrow,https://en.wiktionary.org/wiki/Morgen
1199,*tanþs,tooth,Zahn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/tan%C3%BEs,https://en.wiktionary.org/wiki/tooth,https://en.wiktionary.org/wiki/Zahn
1200,*twiz-,totear,zer-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/twiz-,https://en.wiktionary.org/wiki/totear,https://en.wiktionary.org/wiki/zer-
